URL,Text,Links,Image URLS,Image Alt Text,Tags
"http://theartofgooglebooks.tumblr.com/post/27443676881/handwritten-addresses-matched-with-current-street
","Handwritten addresses matched with current Street Views on Google Maps.
1415 Park Avenue, Minneapolis, Minnesota.Â 
11 Center Street, Exeter, New Hampshire.
From p. 95 ofÂ Stories and Legends: A First Greek Reader With Notes, Vocabulary, and Exercises, by Francis Henry Colson (1908). Original from Harvard University. Digitized April 28, 2007.","['https://maps.google.com/maps?q=1415+park+avenue+minneapolis&hl=en&ll=44.968404,-93.265092&spn=0.004069,0.008733&sll=44.968404,-93.265096&sspn=0.004099,0.008733&gl=us&hnear=1415+Park+Ave,+Minneapolis,+Minnesota+55404&t=m&z=17&layer=c&cbll=44.968404,-93.265092&panoid=HXTP3ilhl0KqCaVbC4o2Hw&cbp=13,87.89,,0,0', 'http://books.google.com/books?id=_UkXAAAAIAAJ&ots=hFz8J6ppqP&dq=reader&pg=PA3#v=onepage&q&f=false', 'http://books.google.com/books?id=WqsBAAAAYAAJ&ots=CfEI2NqRVT&dq=reader&pg=PA95#v=onepage&q&f=false']","['http://41.media.tumblr.com/tumblr_m7bvvxEami1qixa76o1_500.png', 'http://36.media.tumblr.com/tumblr_m7bvvxEami1qixa76o2_250.png', 'http://41.media.tumblr.com/tumblr_m7bvvxEami1qixa76o3_250.png', 'http://40.media.tumblr.com/tumblr_m7bvvxEami1qixa76o6_r2_500.png']","['', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#Google Maps', '#Street View', '#handwriting', '#addresses', '#Greek', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27442937443/a-google-books-employees-recursive-message
","A Google Books employeeâ€™s recursive message.
Throughout Another Fairy Reader by James Baldwin (1907).Â Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).",['http://books.google.com/books?id=zW4XAAAAIAAJ&ots=df84EKoLl-&dq=reader&pg=PA78#v=onepage&q&f=false'],"['http://40.media.tumblr.com/tumblr_m7bwb2eQPe1qixa76o1_250.png', 'http://41.media.tumblr.com/tumblr_m7bwb2eQPe1qixa76o2_250.png', 'http://41.media.tumblr.com/tumblr_m7bwb2eQPe1qixa76o3_250.png', 'http://40.media.tumblr.com/tumblr_m7bwb2eQPe1qixa76o4_250.png']","['', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#Google Doodle', '#employee', '#secret message', '#recursive', '#handwriting', '#writing', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27442941858/escapism-doodle-from-p-63-of-stories-and
","Escapism doodle.
From p. 63 of Stories and Legends: A First Greek Reader With Notes, Vocabulary, and Exercises, by Francis Henry Colson (1908).Â Original from Harvard University. Digitized April 28, 2007.",['http://books.google.com/books?id=WqsBAAAAYAAJ&ots=CfEI2NqRVT&dq=reader&pg=PA63#v=twopage&q&f=false'],['http://41.media.tumblr.com/tumblr_m7bvxs3g0j1qixa76o1_400.png'],"['Escapism doodle.\nFrom p. 63 of Stories and Legends: A First Greek Reader With Notes, Vocabulary, and Exercises, by Francis Henry Colson (1908).\xa0Original from Harvard University. Digitized April 28, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#drawings', '#doodles', '#children', '#class', '#school', '#Greek', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27435593904/picturedept-the-art-of-google-books-somewhere
","picturedept:
The Art of Google Books
Somewhere between medieval marginalia and the Google Street View based works of Jon Rafman and Doug Rickard lies The Art of Google Books.
The manuscript digitization process, along with the gestures of the scanning archivistâ€™s hand, and the idiosynchracies of the printed page, can occasionally lead to strange and beautiful new imagesâ€”â€ùre-photographsâ€ù as described by Krissy Wilson, the creator of the blog.
The rephotography I am talking about is what happens when you take a photograph of a photograph â€” the idea that, were one to take a photo of the Mona Lisa, you would not have a copy of the Mona Lisa, but a photograph, authored by the photographer. I see the images produced by Google Books employees as photographs, in that sense.
The above is a selection of recent discoveries: 1. Marble paper endsheets, from the Bavarian State Library, digitized January 26, 2010. 2. â€œPoor scanning creates text whirlpool,â€ù from Oxford University, digitized August 2, 2006. 3. Hand Transit, via microecos. 4. Extreme text-stretch, submitted by microscopic. 5. â€œWho is to blame (for this distortion)?â€ù from the University of California, digitized July 13, 2007. 6. Armand Seguin, Les fleurs du mal, 1892, as found on the digital cover of Dario Gamboniâ€™s Potential images: ambiguity and indeterminacy in modern art, via mythologyofblue. 7.  Elaborately designed endpapers digitized in high contrast, from the University of Michigan, digitized May 29, 2007. 8. â€œApparently the front and back cover of the book.â€ù from the Bavarian State Library, digitized September 27, 2011. 9. Intermittent autolinking on the title page, from the Bavarian State Library, digitized February 6, 2012. 10. Aurora Borealis plate with neon color distortion, from the New York Public Library, digitized February 2, 2009.
To submit your own â€œunexpected peculiaritiesâ€ù found in Google Books, or to browse the archive beyond the above selection, visit theartofgooglebooks.tumblr.com.
If youâ€™re an infrequent Tumblrian, you can also follow on Facebook or Twitter!Â ","['http://picturedept.tumblr.com/post/27420389095/the-art-of-google-books-somewhere-between', 'http://www.laphamsquarterly.org/roundtable/roundtable/living-in-the-margins.php', 'http://9-eyes.com/', 'http://www.thedailybeast.com/newsweek/galleries/2011/12/25/economy-a-new-american-picture-doug-rickard-photos.html', 'http://www.pbs.org/newshour/art/blog/2012/02/qa-the-art-of-google-books.html%20', 'http://theartofgooglebooks.tumblr.com/post/20841319616/the-scan-of-the-front-endsheet-and-the-rear', 'http://theartofgooglebooks.tumblr.com/post/20805812399/poor-scanning-renders-the-page-completely', 'http://theartofgooglebooks.tumblr.com/post/25086466498/microecos-hand-transit-ibid', 'http://microecos.tumblr.com', 'http://theartofgooglebooks.tumblr.com/post/17612025456/extreme-text-stretch-from-p-31-of-i-and-thou', 'http://microscopic.tumblr.com/', 'http://theartofgooglebooks.tumblr.com/post/20071570819/who-is-to-blame-for-this-distortion-from-p-49%22', 'http://theartofgooglebooks.tumblr.com/post/20236158848/mythologyofblue-armand-seguin-les-fleurs-du', 'http://mythologyofblue.tumblr.com/post/20202081844/armand-seguin-les-fleurs-du-mal-1892-as-found', 'http://theartofgooglebooks.tumblr.com/post/25156949291/elaborately-designed-endpapers-digitized-in-high%20', 'http://theartofgooglebooks.tumblr.com/post/22839072265/apparently-the-front-and-back-cover-of-the-book%20', 'http://theartofgooglebooks.tumblr.com/post/25848763198/intermittent-autolinking-on-the-title-page-verso%20', 'http://theartofgooglebooks.tumblr.com/post/17425366287/black-and-white-printed-plate-of-the-aurora', 'http://books.google.com/googlebooks/history.html', 'http://%20theartofgooglebooks.tumblr.com', 'https://www.facebook.com/pages/The-Art-of-Google-Books/231259120261773', 'https://twitter.com/artofgb']","['http://40.media.tumblr.com/tumblr_m7betipsfs1rubv0yo1_r1_250.jpg', 'http://40.media.tumblr.com/tumblr_m7betipsfs1rubv0yo7_250.jpg', 'http://40.media.tumblr.com/tumblr_m7betipsfs1rubv0yo3_250.jpg', 'http://40.media.tumblr.com/tumblr_m7betipsfs1rubv0yo4_250.jpg', 'http://40.media.tumblr.com/tumblr_m7betipsfs1rubv0yo5_250.jpg', 'http://41.media.tumblr.com/tumblr_m7betipsfs1rubv0yo6_250.jpg', 'http://36.media.tumblr.com/tumblr_m7betipsfs1rubv0yo2_250.jpg', 'http://36.media.tumblr.com/tumblr_m7betipsfs1rubv0yo10_r1_250.jpg', 'http://40.media.tumblr.com/tumblr_m7betipsfs1rubv0yo9_250.jpg', 'http://40.media.tumblr.com/tumblr_m7betipsfs1rubv0yo8_250.jpg']","['', '', '', '', '', '', '', '', '', '']",[]
"http://theartofgooglebooks.tumblr.com/post/27329653031/child-painted-plate-from-divine-and-moral-songs
","Child-painted plate.
From Divine and Moral Songs for ChildrenÂ byÂ Isaac Watts (1866).Â Original from Harvard University. Digitized February 17, 2006.",['http://books.google.com/books?id=4UdcjfX2b3QC&pg=PA47#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_m799b9wsMM1qixa76o1_500.png'],"['Child-painted plate.\nFrom Divine and Moral Songs for Children\xa0by\xa0Isaac Watts (1866).\xa0Original from Harvard University. Digitized February 17, 2006.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#watercolor', u""#children's books"", u'#children', '#coloring', '#didactic', '#religious', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photographyt', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27326151987/marbled-paper-in-high-contrast-black-and-white
","Marbled paper in high contrast black and white, with color example on facing page. Contradicted library statement: â€œThis book is not to be taken from the library.â€ù
From the back matter of Serpent and Siva Worship and Mythology in Central America, Africa, and Asia: and, The Origin of Serpent WorshipÂ byÂ Hyde Clarke and Charles Staniland Wake (1877).Â Original from Harvard University. Digitized January 4, 2008.Â ",['http://books.google.com/books?id=A6kTAAAAYAAJ&dq=wake&pg=PA66#v=twopage&q&f=false'],['http://40.media.tumblr.com/tumblr_m79335ywbK1qixa76o1_500.png'],"['Marbled paper in high contrast black and white, with color example on facing page. Contradicted library statement: &ldquo;This book is not to be taken from the library.&rdquo;\nFrom the back matter of Serpent and Siva Worship and Mythology in Central America, Africa, and Asia: and, The Origin of Serpent Worship\xa0by\xa0Hyde Clarke and Charles Staniland Wake (1877).\xa0Original from Harvard University. Digitized January 4, 2008.\xa0']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#high contrast', '#black and white', '#marbled paper', '#library artifacts', '#library statement', '#contradiction', '#bar code', '#clip', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27326150567/a-bookplate-you-are-requested-not-to-turn-down
","A bookplate: â€œYou are requested not to turn down the leaves.â€ù Employee turns pages (gently?).Â 
From the back matter of In Bad Company: And Other Stories by Rolf Boldrewood (1901).Â Original from the University of Michigan. Digitized May 9, 2005.",['http://books.google.com/books?id=KdNyOLXlORsC&ots=RyZyTIXRMr&dq=bad&pg=PA407#v=twopage&q&f=false'],"['http://40.media.tumblr.com/tumblr_m787zp98RJ1qixa76o1_r1_500.png', 'http://36.media.tumblr.com/tumblr_m787zp98RJ1qixa76o2_r1_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#dialogue', '#text', '#bookplate', '#directions', '#typography', '#employee', '#hands', '#page turning', '#motion', '#movement', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27326148921/30000-followers-thanks-for-following-from-a
","30,000 followers! Thanks for following!
From A Collection of Upwards of Thirty Thousand Names of German, Swiss, Dutch, French and Other Immigrants in Pennsylvania from 1727-1776 by Israel Daniel Rupp (1896).Â Original from Indiana University. Digitized May 4, 2009.",['http://books.google.com/books?id=ihPVAAAAMAAJ&ots=OQxgM-gKKr&dq=thirty&pg=PR3#v=onepage&q&f=false'],['http://36.media.tumblr.com/tumblr_m7010bfgHf1qixa76o1_500.png'],"['30,000 followers! Thanks for following!\nFrom A Collection of Upwards of Thirty Thousand Names of German, Swiss, Dutch, French and Other Immigrants in Pennsylvania from 1727-1776 by Israel Daniel Rupp (1896).\xa0Original from Indiana University. Digitized May 4, 2009.']","['#Google Books', '#milestones']"
"http://theartofgooglebooks.tumblr.com/post/27293989128/scan-lines-from-the-back-matter-of-history
","Scan lines (?).
From the back matter of History of Wake County, North Carolina: With Sketches of Those who Have Most Influenced Its Development by Hope Summerell Chamberlain (1922).Â Original from the University of Wisconsin - Madison. Digitized April 4, 2012.",['http://books.google.com/books?id=FfExAQAAMAAJ&dq=wake&pg=PA308#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_m64lpzF2Ct1qixa76o1_400.png'],"['Scan lines (?).\nFrom the back matter of History of Wake County, North Carolina: With Sketches of Those who Have Most Influenced Its Development by Hope Summerell Chamberlain (1922).\xa0Original from the University of Wisconsin - Madison. Digitized April 4, 2012.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#glitch', '#scan lines', '#black and white', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art', '#recent']"
"http://theartofgooglebooks.tumblr.com/post/27293992532/cat-bookplate-peeks-from-behind-overlaid-stanford
","Cat bookplate peeks from behind overlaid Stanford University Library bookplate.Â 
From the front matter of Peckâ€™s Bad Boy Abroad by George Wilbur Peck (1905).Â Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).
See also:
",['http://books.google.com/books?id=lh3sNmbUb7kC&ots=L5eJ7q6WO3&dq=bad&pg=PP4#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_m787som2I91qixa76o1_400.png'],['Cat bookplate peeks from behind overlaid Stanford University Library bookplate.\xa0\nFrom the front matter of Peck&rsquo;s Bad Boy Abroad by George Wilbur Peck (1905).\xa0Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).\nSee also:\n'],"['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#bookplates', '#Stanford', '#cat', '#ephemera', '#paper ephemera', '#Chester W. Barker', '#Minnie Wing Barker', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#typography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/27293983193/kcarenwilson-disparaged-images-from-why-my
","kcarenwilson:
Disparaged images from Why My Photographs Are Bad by Charles Maus Taylor (1902).Â 
","['http://kcw.co/post/27291857066/disparaged-images-from-why-my-photographs-are-bad', 'http://books.google.com/books?id=9lpLAAAAMAAJ&ots=JKaI5LhTHS&dq=bad&pg=PA3#v=onepage&q&f=false']","['http://40.media.tumblr.com/tumblr_m787i6Q2kK1r285fbo1_500.png', 'http://40.media.tumblr.com/tumblr_m787i6Q2kK1r285fbo2_250.png', 'http://41.media.tumblr.com/tumblr_m787i6Q2kK1r285fbo3_r1_250.png', 'http://41.media.tumblr.com/tumblr_m787i6Q2kK1r285fbo4_500.png']","['', '', '', '']","['#Google Books', '#photography', '#history']"
"http://theartofgooglebooks.tumblr.com/post/27191241955/plates-photographed-through-tissue-throughout
","Plates photographed through tissue.
Throughout Volcanoes: What They Are and What They Teach by John Wesley Judd (1881).Â Original from the New York Public Library. Digitized May 2, 2006.",['http://books.google.com/books?id=RwAKAAAAIAAJ&ots=Jydm9Z9R5j&dq=volcanoes&pg=PA98-IA5#v=onepage&q&f=false'],"['http://40.media.tumblr.com/tumblr_m73oe9WxfR1qixa76o1_250.png', 'http://40.media.tumblr.com/tumblr_m73oe9WxfR1qixa76o2_250.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#tissue', '#obscured', '#volcanoes', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
